V1.Demo.ResponseID,measure,is_unfam,pos_important,pos_estimable,neg_important,neg_estimable,both_pos,both_neg,mixed,level
R_0GMFbyi9FK4kkGB,AvgDegree,0,1,1,0,0,1,0,0,Graph
R_0GMFbyi9FK4kkGB,AvgPathLength,0,0,1,1,0,0,0,1,Graph
R_0GMFbyi9FK4kkGB,AvgShortestPath,0,0,0,1,1,0,1,0,Graph
R_0GMFbyi9FK4kkGB,ClosenessCentrality,0,1,0,0,1,0,0,1,Element
R_0GMFbyi9FK4kkGB,ClusteringCoeff,0,1,0,0,1,0,0,1,Graph
R_0GMFbyi9FK4kkGB,ComponentSize,0,0,0,1,1,0,1,0,Cluster
R_0GMFbyi9FK4kkGB,Density,0,1,0,0,1,0,0,1,Graph
R_0GMFbyi9FK4kkGB,Diameter,0,0,1,1,0,0,0,1,Graph
R_0GMFbyi9FK4kkGB,EigenvectorCentrality,0,1,0,0,1,0,0,1,Element
R_0GMFbyi9FK4kkGB,LinkBC,0,0,0,1,1,0,1,0,Element
R_0GMFbyi9FK4kkGB,Loops,0,0,-99,1,-99,-99,-99,-99,Element
R_0GMFbyi9FK4kkGB,Modularity,0,0,0,1,1,0,1,0,Cluster
R_0GMFbyi9FK4kkGB,NodeBC,0,1,0,0,1,0,0,1,Element
R_0GMFbyi9FK4kkGB,NodeDegree,0,1,1,0,0,1,0,0,Element
R_0GMFbyi9FK4kkGB,NumComponents,0,0,1,1,0,0,0,1,Cluster
R_0GMFbyi9FK4kkGB,NumLinks,0,1,0,0,1,0,0,1,Graph
R_0GMFbyi9FK4kkGB,NumNodes,0,1,1,0,0,1,0,0,Graph
R_1C9OM6dEMh6bC2K,AvgDegree,0,1,0,0,1,0,0,1,Graph
R_1C9OM6dEMh6bC2K,AvgPathLength,0,0,0,1,1,0,1,0,Graph
R_1C9OM6dEMh6bC2K,AvgShortestPath,0,0,0,1,1,0,1,0,Graph
R_1C9OM6dEMh6bC2K,ClosenessCentrality,0,1,0,0,1,0,0,1,Element
R_1C9OM6dEMh6bC2K,ClusteringCoeff,0,0,0,1,1,0,1,0,Graph
R_1C9OM6dEMh6bC2K,ComponentSize,0,0,0,1,1,0,1,0,Cluster
R_1C9OM6dEMh6bC2K,Density,0,1,1,0,0,1,0,0,Graph
R_1C9OM6dEMh6bC2K,Diameter,0,0,0,1,1,0,1,0,Graph
R_1C9OM6dEMh6bC2K,EigenvectorCentrality,0,0,0,1,1,0,1,0,Element
R_1C9OM6dEMh6bC2K,LinkBC,0,0,0,1,1,0,1,0,Element
R_1C9OM6dEMh6bC2K,Loops,0,0,-99,1,-99,-99,-99,-99,Element
R_1C9OM6dEMh6bC2K,Modularity,0,0,0,1,1,0,1,0,Cluster
R_1C9OM6dEMh6bC2K,NodeBC,0,1,0,0,1,0,0,1,Element
R_1C9OM6dEMh6bC2K,NodeDegree,0,1,1,0,0,1,0,0,Element
R_1C9OM6dEMh6bC2K,NumComponents,0,0,0,1,1,0,1,0,Cluster
R_1C9OM6dEMh6bC2K,NumLinks,0,0,0,1,1,0,1,0,Graph
R_1C9OM6dEMh6bC2K,NumNodes,0,1,0,0,1,0,0,1,Graph
R_1CJBv3T6iMWVGNi,AvgDegree,0,1,1,0,0,1,0,0,Graph
R_1CJBv3T6iMWVGNi,AvgPathLength,0,1,1,0,0,1,0,0,Graph
R_1CJBv3T6iMWVGNi,AvgShortestPath,0,1,1,0,0,1,0,0,Graph
R_1CJBv3T6iMWVGNi,ClosenessCentrality,0,1,1,0,0,1,0,0,Element
R_1CJBv3T6iMWVGNi,ClusteringCoeff,0,1,1,0,0,1,0,0,Graph
R_1CJBv3T6iMWVGNi,ComponentSize,0,1,1,0,0,1,0,0,Cluster
R_1CJBv3T6iMWVGNi,Density,0,1,1,0,0,1,0,0,Graph
R_1CJBv3T6iMWVGNi,Diameter,0,1,1,0,0,1,0,0,Graph
R_1CJBv3T6iMWVGNi,EigenvectorCentrality,0,1,1,0,0,1,0,0,Element
R_1CJBv3T6iMWVGNi,LinkBC,0,1,1,0,0,1,0,0,Element
R_1CJBv3T6iMWVGNi,Loops,0,0,-99,1,-99,-99,-99,-99,Element
R_1CJBv3T6iMWVGNi,Modularity,0,1,1,0,0,1,0,0,Cluster
R_1CJBv3T6iMWVGNi,NodeBC,0,1,1,0,0,1,0,0,Element
R_1CJBv3T6iMWVGNi,NodeDegree,0,1,1,0,0,1,0,0,Element
R_1CJBv3T6iMWVGNi,NumComponents,0,1,1,0,0,1,0,0,Cluster
R_1CJBv3T6iMWVGNi,NumLinks,0,1,1,0,0,1,0,0,Graph
R_1CJBv3T6iMWVGNi,NumNodes,0,1,1,0,0,1,0,0,Graph
R_1DI4d36ekxRhhfV,AvgDegree,0,1,0,0,1,0,0,1,Graph
R_1DI4d36ekxRhhfV,AvgPathLength,0,1,0,0,1,0,0,1,Graph
R_1DI4d36ekxRhhfV,AvgShortestPath,0,1,0,0,1,0,0,1,Graph
R_1DI4d36ekxRhhfV,ClosenessCentrality,0,1,0,0,1,0,0,1,Element
R_1DI4d36ekxRhhfV,ClusteringCoeff,0,1,1,0,0,1,0,0,Graph
R_1DI4d36ekxRhhfV,ComponentSize,0,1,1,0,0,1,0,0,Cluster
R_1DI4d36ekxRhhfV,Density,0,1,1,0,0,1,0,0,Graph
R_1DI4d36ekxRhhfV,Diameter,0,1,0,0,1,0,0,1,Graph
R_1DI4d36ekxRhhfV,EigenvectorCentrality,0,1,0,0,1,0,0,1,Element
R_1DI4d36ekxRhhfV,LinkBC,0,1,0,0,1,0,0,1,Element
R_1DI4d36ekxRhhfV,Loops,0,1,-99,0,-99,-99,-99,-99,Element
R_1DI4d36ekxRhhfV,Modularity,0,1,1,0,0,1,0,0,Cluster
R_1DI4d36ekxRhhfV,NodeBC,0,1,0,0,1,0,0,1,Element
R_1DI4d36ekxRhhfV,NodeDegree,0,1,0,0,1,0,0,1,Element
R_1DI4d36ekxRhhfV,NumComponents,0,1,1,0,0,1,0,0,Cluster
R_1DI4d36ekxRhhfV,NumLinks,0,1,0,0,1,0,0,1,Graph
R_1DI4d36ekxRhhfV,NumNodes,0,1,0,0,1,0,0,1,Graph
R_1FerHLWPb0TDWlv,AvgDegree,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_1FerHLWPb0TDWlv,AvgPathLength,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_1FerHLWPb0TDWlv,AvgShortestPath,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_1FerHLWPb0TDWlv,ClosenessCentrality,0,-99,-99,-99,-99,-99,-99,-99,Element
R_1FerHLWPb0TDWlv,ClusteringCoeff,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_1FerHLWPb0TDWlv,ComponentSize,0,-99,-99,-99,-99,-99,-99,-99,Cluster
R_1FerHLWPb0TDWlv,Density,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_1FerHLWPb0TDWlv,Diameter,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_1FerHLWPb0TDWlv,EigenvectorCentrality,0,-99,-99,-99,-99,-99,-99,-99,Element
R_1FerHLWPb0TDWlv,LinkBC,0,-99,-99,-99,-99,-99,-99,-99,Element
R_1FerHLWPb0TDWlv,Loops,0,-99,-99,-99,-99,-99,-99,-99,Element
R_1FerHLWPb0TDWlv,Modularity,0,-99,-99,-99,-99,-99,-99,-99,Cluster
R_1FerHLWPb0TDWlv,NodeBC,0,-99,-99,-99,-99,-99,-99,-99,Element
R_1FerHLWPb0TDWlv,NodeDegree,0,-99,-99,-99,-99,-99,-99,-99,Element
R_1FerHLWPb0TDWlv,NumComponents,0,-99,-99,-99,-99,-99,-99,-99,Cluster
R_1FerHLWPb0TDWlv,NumLinks,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_1FerHLWPb0TDWlv,NumNodes,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_1FKSWUWPnHiKk87,AvgDegree,0,1,0,0,1,0,0,1,Graph
R_1FKSWUWPnHiKk87,AvgPathLength,0,0,0,1,1,0,1,0,Graph
R_1FKSWUWPnHiKk87,AvgShortestPath,0,0,0,1,1,0,1,0,Graph
R_1FKSWUWPnHiKk87,ClosenessCentrality,0,0,0,1,1,0,1,0,Element
R_1FKSWUWPnHiKk87,ClusteringCoeff,0,1,1,0,0,1,0,0,Graph
R_1FKSWUWPnHiKk87,ComponentSize,0,0,0,1,1,0,1,0,Cluster
R_1FKSWUWPnHiKk87,Density,0,1,1,0,0,1,0,0,Graph
R_1FKSWUWPnHiKk87,Diameter,0,0,0,1,1,0,1,0,Graph
R_1FKSWUWPnHiKk87,EigenvectorCentrality,0,0,0,1,1,0,1,0,Element
R_1FKSWUWPnHiKk87,LinkBC,0,0,0,1,1,0,1,0,Element
R_1FKSWUWPnHiKk87,Loops,0,0,-99,1,-99,-99,-99,-99,Element
R_1FKSWUWPnHiKk87,Modularity,0,0,0,1,1,0,1,0,Cluster
R_1FKSWUWPnHiKk87,NodeBC,0,1,1,0,0,1,0,0,Element
R_1FKSWUWPnHiKk87,NodeDegree,0,1,1,0,0,1,0,0,Element
R_1FKSWUWPnHiKk87,NumComponents,0,1,1,0,0,1,0,0,Cluster
R_1FKSWUWPnHiKk87,NumLinks,0,1,0,0,1,0,0,1,Graph
R_1FKSWUWPnHiKk87,NumNodes,0,1,1,0,0,1,0,0,Graph
R_1hYasJhPjun61bv,AvgDegree,0,1,1,0,0,1,0,0,Graph
R_1hYasJhPjun61bv,AvgPathLength,0,0,0,1,1,0,1,0,Graph
R_1hYasJhPjun61bv,AvgShortestPath,0,0,0,1,1,0,1,0,Graph
R_1hYasJhPjun61bv,ClosenessCentrality,0,1,0,0,1,0,0,1,Element
R_1hYasJhPjun61bv,ClusteringCoeff,0,1,0,0,1,0,0,1,Graph
R_1hYasJhPjun61bv,ComponentSize,0,0,1,1,0,0,0,1,Cluster
R_1hYasJhPjun61bv,Density,0,1,0,0,1,0,0,1,Graph
R_1hYasJhPjun61bv,Diameter,0,0,0,1,1,0,1,0,Graph
R_1hYasJhPjun61bv,EigenvectorCentrality,0,1,0,0,1,0,0,1,Element
R_1hYasJhPjun61bv,LinkBC,0,1,0,0,1,0,0,1,Element
R_1hYasJhPjun61bv,Loops,0,1,-99,0,-99,-99,-99,-99,Element
R_1hYasJhPjun61bv,Modularity,0,1,1,0,0,1,0,0,Cluster
R_1hYasJhPjun61bv,NodeBC,0,1,0,0,1,0,0,1,Element
R_1hYasJhPjun61bv,NodeDegree,0,1,1,0,0,1,0,0,Element
R_1hYasJhPjun61bv,NumComponents,0,1,1,0,0,1,0,0,Cluster
R_1hYasJhPjun61bv,NumLinks,0,1,0,0,1,0,0,1,Graph
R_1hYasJhPjun61bv,NumNodes,0,1,1,0,0,1,0,0,Graph
R_1IsoEfA2NxRGhHX,AvgDegree,0,1,0,0,1,0,0,1,Graph
R_1IsoEfA2NxRGhHX,AvgPathLength,0,1,0,0,1,0,0,1,Graph
R_1IsoEfA2NxRGhHX,AvgShortestPath,0,1,0,0,1,0,0,1,Graph
R_1IsoEfA2NxRGhHX,ClosenessCentrality,0,0,0,1,1,0,1,0,Element
R_1IsoEfA2NxRGhHX,ClusteringCoeff,0,1,0,0,1,0,0,1,Graph
R_1IsoEfA2NxRGhHX,ComponentSize,0,1,1,0,0,1,0,0,Cluster
R_1IsoEfA2NxRGhHX,Density,0,1,0,0,1,0,0,1,Graph
R_1IsoEfA2NxRGhHX,Diameter,0,0,0,1,1,0,1,0,Graph
R_1IsoEfA2NxRGhHX,EigenvectorCentrality,0,1,0,0,1,0,0,1,Element
R_1IsoEfA2NxRGhHX,LinkBC,0,0,0,1,1,0,1,0,Element
R_1IsoEfA2NxRGhHX,Loops,0,0,-99,1,-99,-99,-99,-99,Element
R_1IsoEfA2NxRGhHX,Modularity,0,0,1,1,0,0,0,1,Cluster
R_1IsoEfA2NxRGhHX,NodeBC,0,0,0,1,1,0,1,0,Element
R_1IsoEfA2NxRGhHX,NodeDegree,0,1,0,0,1,0,0,1,Element
R_1IsoEfA2NxRGhHX,NumComponents,0,0,1,1,0,0,0,1,Cluster
R_1IsoEfA2NxRGhHX,NumLinks,0,1,0,0,1,0,0,1,Graph
R_1IsoEfA2NxRGhHX,NumNodes,0,1,0,0,1,0,0,1,Graph
R_1LzZNPtwA2QzH6q,AvgDegree,0,0,0,1,1,0,1,0,Graph
R_1LzZNPtwA2QzH6q,AvgPathLength,0,1,0,0,1,0,0,1,Graph
R_1LzZNPtwA2QzH6q,AvgShortestPath,0,1,0,0,1,0,0,1,Graph
R_1LzZNPtwA2QzH6q,ClosenessCentrality,0,0,0,1,1,0,1,0,Element
R_1LzZNPtwA2QzH6q,ClusteringCoeff,0,0,0,1,1,0,1,0,Graph
R_1LzZNPtwA2QzH6q,ComponentSize,0,1,0,0,1,0,0,1,Cluster
R_1LzZNPtwA2QzH6q,Density,0,0,0,1,1,0,1,0,Graph
R_1LzZNPtwA2QzH6q,Diameter,0,1,0,0,1,0,0,1,Graph
R_1LzZNPtwA2QzH6q,EigenvectorCentrality,0,0,0,1,1,0,1,0,Element
R_1LzZNPtwA2QzH6q,LinkBC,0,0,0,1,1,0,1,0,Element
R_1LzZNPtwA2QzH6q,Loops,0,1,-99,0,-99,-99,-99,-99,Element
R_1LzZNPtwA2QzH6q,Modularity,0,0,1,1,0,0,0,1,Cluster
R_1LzZNPtwA2QzH6q,NodeBC,0,0,0,1,1,0,1,0,Element
R_1LzZNPtwA2QzH6q,NodeDegree,0,0,0,1,1,0,1,0,Element
R_1LzZNPtwA2QzH6q,NumComponents,0,1,0,0,1,0,0,1,Cluster
R_1LzZNPtwA2QzH6q,NumLinks,0,0,0,1,1,0,1,0,Graph
R_1LzZNPtwA2QzH6q,NumNodes,0,1,1,0,0,1,0,0,Graph
R_1N9TRjqcb9Fk4CR,AvgDegree,0,0,1,1,0,0,0,1,Graph
R_1N9TRjqcb9Fk4CR,AvgPathLength,0,1,1,0,0,1,0,0,Graph
R_1N9TRjqcb9Fk4CR,AvgShortestPath,0,1,1,0,0,1,0,0,Graph
R_1N9TRjqcb9Fk4CR,ClosenessCentrality,0,1,1,0,0,1,0,0,Element
R_1N9TRjqcb9Fk4CR,ClusteringCoeff,0,1,0,0,1,0,0,1,Graph
R_1N9TRjqcb9Fk4CR,ComponentSize,0,1,1,0,0,1,0,0,Cluster
R_1N9TRjqcb9Fk4CR,Density,0,1,1,0,0,1,0,0,Graph
R_1N9TRjqcb9Fk4CR,Diameter,0,1,1,0,0,1,0,0,Graph
R_1N9TRjqcb9Fk4CR,EigenvectorCentrality,0,1,1,0,0,1,0,0,Element
R_1N9TRjqcb9Fk4CR,LinkBC,0,1,0,0,1,0,0,1,Element
R_1N9TRjqcb9Fk4CR,Loops,0,1,-99,0,-99,-99,-99,-99,Element
R_1N9TRjqcb9Fk4CR,Modularity,0,1,0,0,1,0,0,1,Cluster
R_1N9TRjqcb9Fk4CR,NodeBC,0,1,1,0,0,1,0,0,Element
R_1N9TRjqcb9Fk4CR,NodeDegree,0,1,1,0,0,1,0,0,Element
R_1N9TRjqcb9Fk4CR,NumComponents,0,1,1,0,0,1,0,0,Cluster
R_1N9TRjqcb9Fk4CR,NumLinks,0,0,1,1,0,0,0,1,Graph
R_1N9TRjqcb9Fk4CR,NumNodes,0,0,1,1,0,0,0,1,Graph
R_1NfniThCwqwmu3j,AvgDegree,0,1,0,0,1,0,0,1,Graph
R_1NfniThCwqwmu3j,AvgPathLength,0,0,0,1,1,0,1,0,Graph
R_1NfniThCwqwmu3j,AvgShortestPath,0,0,0,1,1,0,1,0,Graph
R_1NfniThCwqwmu3j,ClosenessCentrality,0,1,0,0,1,0,0,1,Element
R_1NfniThCwqwmu3j,ClusteringCoeff,0,0,0,1,1,0,1,0,Graph
R_1NfniThCwqwmu3j,ComponentSize,0,0,0,1,1,0,1,0,Cluster
R_1NfniThCwqwmu3j,Density,0,1,0,0,1,0,0,1,Graph
R_1NfniThCwqwmu3j,Diameter,0,0,0,1,1,0,1,0,Graph
R_1NfniThCwqwmu3j,EigenvectorCentrality,0,0,0,1,1,0,1,0,Element
R_1NfniThCwqwmu3j,LinkBC,0,0,0,1,1,0,1,0,Element
R_1NfniThCwqwmu3j,Loops,0,0,-99,1,-99,-99,-99,-99,Element
R_1NfniThCwqwmu3j,Modularity,0,0,0,1,1,0,1,0,Cluster
R_1NfniThCwqwmu3j,NodeBC,0,1,0,0,1,0,0,1,Element
R_1NfniThCwqwmu3j,NodeDegree,0,1,0,0,1,0,0,1,Element
R_1NfniThCwqwmu3j,NumComponents,0,0,1,1,0,0,0,1,Cluster
R_1NfniThCwqwmu3j,NumLinks,0,1,0,0,1,0,0,1,Graph
R_1NfniThCwqwmu3j,NumNodes,0,1,0,0,1,0,0,1,Graph
R_21sntNYLoAMBq76,AvgDegree,0,1,1,0,0,1,0,0,Graph
R_21sntNYLoAMBq76,AvgPathLength,0,0,0,1,1,0,1,0,Graph
R_21sntNYLoAMBq76,AvgShortestPath,0,0,0,1,1,0,1,0,Graph
R_21sntNYLoAMBq76,ClosenessCentrality,0,1,1,0,0,1,0,0,Element
R_21sntNYLoAMBq76,ClusteringCoeff,0,0,0,1,1,0,1,0,Graph
R_21sntNYLoAMBq76,ComponentSize,0,1,1,0,0,1,0,0,Cluster
R_21sntNYLoAMBq76,Density,0,1,0,0,1,0,0,1,Graph
R_21sntNYLoAMBq76,Diameter,0,0,0,1,1,0,1,0,Graph
R_21sntNYLoAMBq76,EigenvectorCentrality,0,0,1,1,0,0,0,1,Element
R_21sntNYLoAMBq76,LinkBC,0,1,1,0,0,1,0,0,Element
R_21sntNYLoAMBq76,Loops,0,0,-99,1,-99,-99,-99,-99,Element
R_21sntNYLoAMBq76,Modularity,0,0,0,1,1,0,1,0,Cluster
R_21sntNYLoAMBq76,NodeBC,0,1,1,0,0,1,0,0,Element
R_21sntNYLoAMBq76,NodeDegree,0,1,1,0,0,1,0,0,Element
R_21sntNYLoAMBq76,NumComponents,0,1,1,0,0,1,0,0,Cluster
R_21sntNYLoAMBq76,NumLinks,0,1,1,0,0,1,0,0,Graph
R_21sntNYLoAMBq76,NumNodes,0,1,1,0,0,1,0,0,Graph
R_22t2NN3jthnAV2I,AvgDegree,0,1,0,0,1,0,0,1,Graph
R_22t2NN3jthnAV2I,AvgPathLength,0,1,0,0,1,0,0,1,Graph
R_22t2NN3jthnAV2I,AvgShortestPath,0,1,0,0,1,0,0,1,Graph
R_22t2NN3jthnAV2I,ClosenessCentrality,0,1,0,0,1,0,0,1,Element
R_22t2NN3jthnAV2I,ClusteringCoeff,0,1,0,0,1,0,0,1,Graph
R_22t2NN3jthnAV2I,ComponentSize,0,1,1,0,0,1,0,0,Cluster
R_22t2NN3jthnAV2I,Density,0,1,0,0,1,0,0,1,Graph
R_22t2NN3jthnAV2I,Diameter,0,1,1,0,0,1,0,0,Graph
R_22t2NN3jthnAV2I,EigenvectorCentrality,0,1,0,0,1,0,0,1,Element
R_22t2NN3jthnAV2I,LinkBC,0,1,-99,0,-99,-99,-99,-99,Element
R_22t2NN3jthnAV2I,Loops,0,1,-99,0,-99,-99,-99,-99,Element
R_22t2NN3jthnAV2I,Modularity,0,1,1,0,0,1,0,0,Cluster
R_22t2NN3jthnAV2I,NodeBC,0,1,1,0,0,1,0,0,Element
R_22t2NN3jthnAV2I,NodeDegree,0,1,1,0,0,1,0,0,Element
R_22t2NN3jthnAV2I,NumComponents,0,1,1,0,0,1,0,0,Cluster
R_22t2NN3jthnAV2I,NumLinks,0,1,0,0,1,0,0,1,Graph
R_22t2NN3jthnAV2I,NumNodes,0,1,1,0,0,1,0,0,Graph
R_23dCEhp2kG80ljS,AvgDegree,0,0,0,1,1,0,1,0,Graph
R_23dCEhp2kG80ljS,AvgPathLength,0,0,0,1,1,0,1,0,Graph
R_23dCEhp2kG80ljS,AvgShortestPath,0,0,0,1,1,0,1,0,Graph
R_23dCEhp2kG80ljS,ClosenessCentrality,0,0,0,1,1,0,1,0,Element
R_23dCEhp2kG80ljS,ClusteringCoeff,0,0,0,1,1,0,1,0,Graph
R_23dCEhp2kG80ljS,ComponentSize,0,0,1,1,0,0,0,1,Cluster
R_23dCEhp2kG80ljS,Density,0,0,0,1,1,0,1,0,Graph
R_23dCEhp2kG80ljS,Diameter,0,0,0,1,1,0,1,0,Graph
R_23dCEhp2kG80ljS,EigenvectorCentrality,0,0,0,1,1,0,1,0,Element
R_23dCEhp2kG80ljS,LinkBC,0,0,0,1,1,0,1,0,Element
R_23dCEhp2kG80ljS,Loops,0,0,-99,1,-99,-99,-99,-99,Element
R_23dCEhp2kG80ljS,Modularity,0,0,0,1,1,0,1,0,Cluster
R_23dCEhp2kG80ljS,NodeBC,0,0,0,1,1,0,1,0,Element
R_23dCEhp2kG80ljS,NodeDegree,0,0,0,1,1,0,1,0,Element
R_23dCEhp2kG80ljS,NumComponents,0,0,1,1,0,0,0,1,Cluster
R_23dCEhp2kG80ljS,NumLinks,0,0,0,1,1,0,1,0,Graph
R_23dCEhp2kG80ljS,NumNodes,0,0,0,1,1,0,1,0,Graph
R_25XA5detHisiIfY,AvgDegree,0,1,1,0,0,1,0,0,Graph
R_25XA5detHisiIfY,AvgPathLength,0,1,0,0,1,0,0,1,Graph
R_25XA5detHisiIfY,AvgShortestPath,0,1,0,0,1,0,0,1,Graph
R_25XA5detHisiIfY,ClosenessCentrality,0,1,0,0,1,0,0,1,Element
R_25XA5detHisiIfY,ClusteringCoeff,0,1,0,0,1,0,0,1,Graph
R_25XA5detHisiIfY,ComponentSize,0,1,0,0,1,0,0,1,Cluster
R_25XA5detHisiIfY,Density,0,1,0,0,1,0,0,1,Graph
R_25XA5detHisiIfY,Diameter,0,1,0,0,1,0,0,1,Graph
R_25XA5detHisiIfY,EigenvectorCentrality,0,1,0,0,1,0,0,1,Element
R_25XA5detHisiIfY,LinkBC,1,-99,-99,-99,-99,-99,-99,-99,Element
R_25XA5detHisiIfY,Loops,1,-99,-99,-99,-99,-99,-99,-99,Element
R_25XA5detHisiIfY,Modularity,0,1,0,0,1,0,0,1,Cluster
R_25XA5detHisiIfY,NodeBC,0,1,0,0,1,0,0,1,Element
R_25XA5detHisiIfY,NodeDegree,0,1,0,0,1,0,0,1,Element
R_25XA5detHisiIfY,NumComponents,0,1,1,0,0,1,0,0,Cluster
R_25XA5detHisiIfY,NumLinks,0,1,1,0,0,1,0,0,Graph
R_25XA5detHisiIfY,NumNodes,0,1,1,0,0,1,0,0,Graph
R_2aCDooHFsrtdqzP,AvgDegree,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_2aCDooHFsrtdqzP,AvgPathLength,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_2aCDooHFsrtdqzP,AvgShortestPath,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_2aCDooHFsrtdqzP,ClosenessCentrality,0,-99,-99,-99,-99,-99,-99,-99,Element
R_2aCDooHFsrtdqzP,ClusteringCoeff,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_2aCDooHFsrtdqzP,ComponentSize,0,-99,-99,-99,-99,-99,-99,-99,Cluster
R_2aCDooHFsrtdqzP,Density,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_2aCDooHFsrtdqzP,Diameter,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_2aCDooHFsrtdqzP,EigenvectorCentrality,0,-99,-99,-99,-99,-99,-99,-99,Element
R_2aCDooHFsrtdqzP,LinkBC,0,-99,-99,-99,-99,-99,-99,-99,Element
R_2aCDooHFsrtdqzP,Loops,0,-99,-99,-99,-99,-99,-99,-99,Element
R_2aCDooHFsrtdqzP,Modularity,0,-99,-99,-99,-99,-99,-99,-99,Cluster
R_2aCDooHFsrtdqzP,NodeBC,0,-99,-99,-99,-99,-99,-99,-99,Element
R_2aCDooHFsrtdqzP,NodeDegree,0,-99,-99,-99,-99,-99,-99,-99,Element
R_2aCDooHFsrtdqzP,NumComponents,0,-99,-99,-99,-99,-99,-99,-99,Cluster
R_2aCDooHFsrtdqzP,NumLinks,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_2aCDooHFsrtdqzP,NumNodes,0,-99,-99,-99,-99,-99,-99,-99,Graph
R_2CCmik3QGSpzfsE,AvgDegree,0,1,0,0,1,0,0,1,Graph
R_2CCmik3QGSpzfsE,AvgPathLength,0,1,0,0,1,0,0,1,Graph
R_2CCmik3QGSpzfsE,AvgShortestPath,0,1,0,0,1,0,0,1,Graph
R_2CCmik3QGSpzfsE,ClosenessCentrality,0,1,0,0,1,0,0,1,Element
R_2CCmik3QGSpzfsE,ClusteringCoeff,0,1,0,0,1,0,0,1,Graph
R_2CCmik3QGSpzfsE,ComponentSize,0,0,0,1,1,0,1,0,Cluster
R_2CCmik3QGSpzfsE,Density,0,1,0,0,1,0,0,1,Graph
R_2CCmik3QGSpzfsE,Diameter,0,1,0,0,1,0,0,1,Graph
R_2CCmik3QGSpzfsE,EigenvectorCentrality,0,1,0,0,1,0,0,1,Element
R_2CCmik3QGSpzfsE,LinkBC,0,0,0,1,1,0,1,0,Element
R_2CCmik3QGSpzfsE,Loops,0,0,-99,1,-99,-99,-99,-99,Element
R_2CCmik3QGSpzfsE,Modularity,0,0,0,1,1,0,1,0,Cluster
R_2CCmik3QGSpzfsE,NodeBC,0,1,0,0,1,0,0,1,Element
R_2CCmik3QGSpzfsE,NodeDegree,0,1,1,0,0,1,0,0,Element
R_2CCmik3QGSpzfsE,NumComponents,0,0,0,1,1,0,1,0,Cluster
R_2CCmik3QGSpzfsE,NumLinks,0,0,0,1,1,0,1,0,Graph
R_2CCmik3QGSpzfsE,NumNodes,0,0,1,1,0,0,0,1,Graph
R_2EhN26O9XgnVcYL,AvgDegree,0,1,0,0,1,0,0,1,Graph
R_2EhN26O9XgnVcYL,AvgPathLength,0,1,0,0,1,0,0,1,Graph
R_2EhN26O9XgnVcYL,AvgShortestPath,0,0,0,1,1,0,1,0,Graph
R_2EhN26O9XgnVcYL,ClosenessCentrality,0,0,0,1,1,0,1,0,Element
R_2EhN26O9XgnVcYL,ClusteringCoeff,0,0,0,1,1,0,1,0,Graph
R_2EhN26O9XgnVcYL,ComponentSize,0,0,0,1,1,0,1,0,Cluster
R_2EhN26O9XgnVcYL,Density,0,0,0,1,1,0,1,0,Graph
R_2EhN26O9XgnVcYL,Diameter,0,0,0,1,1,0,1,0,Graph
R_2EhN26O9XgnVcYL,EigenvectorCentrality,0,0,0,1,1,0,1,0,Element
R_2EhN26O9XgnVcYL,LinkBC,0,0,0,1,1,0,1,0,Element
R_2EhN26O9XgnVcYL,Loops,0,0,-99,1,-99,-99,-99,-99,Element
R_2EhN26O9XgnVcYL,Modularity,0,0,0,1,1,0,1,0,Cluster
R_2EhN26O9XgnVcYL,NodeBC,0,1,0,0,1,0,0,1,Element
R_2EhN26O9XgnVcYL,NodeDegree,0,1,0,0,1,0,0,1,Element
R_2EhN26O9XgnVcYL,NumComponents,0,0,0,1,1,0,1,0,Cluster
R_2EhN26O9XgnVcYL,NumLinks,0,1,0,0,1,0,0,1,Graph
R_2EhN26O9XgnVcYL,NumNodes,0,1,0,0,1,0,0,1,Graph
R_2EuAlXpjf3VzEFz,AvgDegree,0,1,1,0,0,1,0,0,Graph
R_2EuAlXpjf3VzEFz,AvgPathLength,0,0,1,1,0,0,0,1,Graph
R_2EuAlXpjf3VzEFz,AvgShortestPath,0,0,1,1,0,0,0,1,Graph
R_2EuAlXpjf3VzEFz,ClosenessCentrality,0,1,0,0,1,0,0,1,Element
R_2EuAlXpjf3VzEFz,ClusteringCoeff,0,1,1,0,0,1,0,0,Graph
R_2EuAlXpjf3VzEFz,ComponentSize,0,0,1,1,0,0,0,1,Cluster
